city,longitude,postal_code,stars,latitude
glendale,-112.168167487,85301.0,4.0,33.5175547594
glendale,-112.135383606,85310.0,2.0,33.7125282288
glendale,-112.165885806,85306.0,5.0,33.6112224762
glendale,-112.2393652,85305.0,4.0,33.5370383
glendale,-112.2670102,85305.0,3.5,33.5103025
glendale,-112.180458,85301.0,5.0,33.5384726
glendale,-112.1522568,85301.0,2.5,33.537015
glendale,-112.2975887,85307.0,4.5,33.539308
glendale,-112.2011313,85302.0,5.0,33.582839
glendale,-112.177093506,85301.0,4.0,33.5325775146
glendale,-112.1857165,85302.0,3.5,33.5832043
glendale,-112.2014667,85310.0,3.5,33.7105669
glendale,-112.142356962,85310.0,3.5,33.7133617452
glendale,-112.1926084,85301.0,4.0,33.5382611
glendale,-112.1724092,85301.0,4.5,33.5381712
glendale,-112.1517872,85301.0,3.0,33.5392525
glendale,-112.151935101,85302.0,4.5,33.5813219474
glendale,-112.1847867,85302.0,4.5,33.5675188
glendale,-112.1534423,85301.0,3.5,33.5390185
glendale,-112.2006218,85310.0,5.0,33.7107662
glendale,-112.151954295,85302.0,2.5,33.5815663512
glendale,-112.1948719,85302.0,4.0,33.5745506
glendale,-112.1827605,85308.0,1.5,33.639279
glendale,-112.1854072,85308.0,2.5,33.6520323
glendale,-112.2309022,85303.0,4.0,33.5374915
glendale,-112.35793,85307.0,3.5,33.5361
glendale,-112.260996776,85305.0,4.0,33.5349973245
glendale,-112.2198525,85303.0,3.5,33.5477953
glendale,-112.238296509,85303.0,2.5,33.5362205505
glendale,-112.350484938,85307.0,3.5,33.5411623285
glendale,-112.1880727,85308.0,4.5,33.6704062
glendale,-112.1913858,85308.0,5.0,33.647319
glendale,-112.202907553,85306.0,5.0,33.6252968393
glendale,-112.178244,85306.0,5.0,33.6282629
glendale,-112.2050201,85303.0,1.5,33.5095967
glendale,-112.236277163,85303.0,2.5,33.5093228742
glendale,-112.2051093,85303.0,3.0,33.5093329
glendale,-112.34168,85307.0,4.0,33.534137
glendale,-112.2204977,85303.0,3.0,33.5198823
glendale,-112.2026347,85308.0,4.5,33.664516
glendale,-112.2256801,85308.0,5.0,33.6420951
glendale,-112.180207,85308.0,5.0,33.642214
glendale,-112.2014075,85308.0,4.5,33.6371731777
glendale,-112.186333,85308.0,4.5,33.65097
glendale,-112.1879299,85308.0,5.0,33.6704382
glendale,-112.341138124,85307.0,5.0,33.5334624462
glendale,-112.125993,85308.0,4.0,33.640795
glendale,-112.180931,85308.0,4.0,33.637287
glendale,-112.1877997,85308.0,4.5,33.6623761
glendale,-112.2256801,85308.0,5.0,33.6420951
glendale,-112.18476811,85308.0,4.0,33.6527858195
glendale,-112.137688,85308.0,5.0,33.6665459
glendale,-112.220931,85308.0,4.0,33.643445
glendale,-112.23348724,85308.0,3.0,33.6521958262
glendale,-112.2020149,85308.0,5.0,33.6655554
glendale,-112.273386,85307.0,4.5,33.508716
glendale,-112.205408,85308.0,3.5,33.666589
glendale,-112.202450683,85308.0,3.5,33.6691489728
glendale,-112.186333,85308.0,5.0,33.65097
glendale,-112.1847166,85308.0,3.0,33.6392065
glendale,-112.359645,85309.0,4.0,33.540572
glendale,-112.226961,85308.0,4.5,33.6419453
glendale,-112.1847439,85308.0,3.0,33.6530895
glendale,-112.224556,85308.0,1.0,33.639791
glendale,-112.2025908,85306.0,3.5,33.6126254
glendale,-112.2017445,85308.0,3.0,33.6668156
glendale,-112.1848767,85308.0,4.0,33.6711724
glendale,-112.2014516,85306.0,5.0,33.6091707
glendale,-112.1541077,85306.0,4.5,33.6112677
glendale,-112.178836,85306.0,5.0,33.6312
glendale,-112.1861347,85306.0,4.5,33.6240442
glendale,-112.2363237,85308.0,4.0,33.6465938
glendale,-112.218009949,85303.0,4.0,33.5390281677
glendale,-112.157023,85308.0,1.0,33.655957
glendale,-112.223374,85308.0,3.5,33.638668
glendale,-112.223608075,85308.0,3.0,33.6416717396
glendale,-112.18573,85308.0,2.5,33.653322
glendale,-112.1682582,85308.0,4.5,33.6701063
glendale,-112.2976616,85307.0,2.5,33.539303
glendale,-112.202806262,85020.0,4.5,33.6643097986
glendale,-112.2198525,85303.0,3.5,33.5477953
glendale,-112.236819078,85303.0,4.0,33.5090525024
glendale,-112.29393,85307.0,4.5,33.546419
glendale,-112.2030795,85303.0,3.5,33.5392663
glendale,-112.3423174,85307.0,3.0,33.5337388
glendale,-112.185901,85302.0,1.5,33.568391
glendale,-112.200363,85308.0,3.5,33.6558643
glendale,-112.214276966,85308.0,3.0,33.6410288513
glendale,-112.0740373,85307.0,5.0,33.4483771
glendale,-112.357655332,85307.0,2.0,33.5373041185
glendale,-112.182982,85301.0,4.0,33.5382772
glendale,-112.185495,85308.0,4.0,33.636784
glendale,-112.17464067,85308.0,2.5,33.6390417069
glendale,-112.2005539,85308.0,3.5,33.670937
glendale,-112.2047772,85308.0,4.5,33.638689
glendale,-112.2231411,85303.0,4.5,33.5353337
glendale,-112.1728283,85306.0,5.0,33.6222797
glendale,-112.2264317,85308.0,3.0,33.6441557
glendale,-112.2026347,85308.0,4.0,33.664516
glendale,-112.213008998,85308.0,3.5,33.6393404915
glendale,-112.2298214,85308.0,3.5,33.6405529
glendale,-112.2032254,85308.0,4.0,33.6665601
glendale,-112.188389201,85308.0,4.0,33.6703436972
glendale,-112.1700737,85308.0,5.0,33.666814
glendale,-112.215502113,85308.0,3.0,33.6399020938
glendale,-112.2064267,85308.0,3.5,33.6378704
glendale,-112.20485,85308.0,3.0,33.681497
glendale,-112.200806,85308.0,4.0,33.6368603
glendale,-112.1872579,85308.0,5.0,33.6692859
glendale,-112.2227169,85308.0,3.0,33.6388301
glendale,-112.1542739,85308.0,4.5,33.6550253
glendale,-112.1983235,85308.0,3.5,33.6547233
glendale,-112.1963786,85308.0,4.0,33.6392647
glendale,-112.1978608,85308.0,2.0,33.6548292
glendale,-112.1847432,85308.0,5.0,33.6537036
glendale,-112.2054933,85308.0,5.0,33.6670532
glendale,-112.18689,85308.0,4.5,33.6624675
glendale,-112.1675714,85308.0,5.0,33.6540518
glendale,-112.202062484,85308.0,5.0,33.6656732914
glendale,-112.2241533,85308.0,2.0,33.6413636
glendale,-112.2256801,85308.0,2.0,33.6420951
glendale,-112.1881309,85308.0,4.0,33.6548236
glendale,-112.197524,85308.0,4.0,33.6378429
glendale,-112.1759202,85306.0,3.5,33.6111283
glendale,-112.2022708,85304.0,3.5,33.5965921
glendale,-112.2296431,85308.0,3.5,33.6382933
glendale,-112.2314266,85308.0,3.5,33.6409739
glendale,-112.2252174,85308.0,2.5,33.6421362
glendale,-112.201447,85308.0,3.0,33.6370916
glendale,-112.1898243,85308.0,4.0,33.6377501
glendale,-112.2293218,85308.0,1.5,33.6504202
glendale,-112.190489173,85308.0,3.5,33.6670726969
glendale,-112.1885372,85308.0,4.5,33.6548918
glendale,-112.22927,85308.0,1.5,33.650706
glendale,-112.1877997,85308.0,4.0,33.6623761
glendale,-112.18775729,85308.0,4.5,33.6669759743
glendale,-112.186891,85308.0,4.5,33.6622393
glendale,-112.1877997,85308.0,5.0,33.6623761
glendale,-112.1720275,85301.0,3.0,33.5380436
glendale,-112.2208707,85308.0,2.0,33.639825
glendale,-112.2278761,85308.0,3.0,33.6421369
glendale,-112.2239287,85308.0,4.0,33.6489568
glendale,-112.2044722,85308.0,4.0,33.6705359
glendale,-112.2004084,85308.0,5.0,33.6370099
glendale,-112.1891113,85308.0,4.0,33.6405035
glendale,-112.2256801,85308.0,3.5,33.6420951
glendale,-112.2196653,85308.0,4.0,33.6399742
glendale,-112.1877997,85308.0,4.0,33.6623761
glendale,-112.1902073,85308.0,5.0,33.6392137
glendale,-112.22496,85308.0,3.5,33.641804
glendale,-112.184930149,85308.0,4.5,33.6537663167
glendale,-112.233926902,85308.0,3.0,33.6532958971
glendale,-112.1527765,85308.0,3.5,33.6557032
glendale,-112.192519,85308.0,4.0,33.656999
glendale,-112.2033636,85308.0,5.0,33.6603186
glendale,-112.2252857,85308.0,2.5,33.6396335
glendale,-112.3414051,85307.0,3.0,33.5364051
glendale,-112.1877997,85308.0,4.5,33.6623761
glendale,-112.1847439,85308.0,5.0,33.6530895
glendale,-112.1374082,85308.0,3.0,33.6396084
glendale,-112.2187276,85308.0,4.5,33.6410391
glendale,-112.168091,85306.0,1.5,33.611057
glendale,-112.1798681,85306.0,4.5,33.6116714
glendale,-112.1739076,85306.0,2.5,33.6102057
glendale,-112.289673,85307.0,5.0,33.5209199
glendale,-112.1858417,85302.0,4.0,33.5696191
glendale,-112.170783,85302.0,5.0,33.582992
glendale,-112.2025633,85301.0,2.0,33.5227793
glendale,-112.1868896,85306.0,4.5,33.6329157
glendale,-112.1540936,85306.0,5.0,33.6114341
glendale,-112.170486564,85306.0,4.0,33.611520848
glendale,-112.251751505,85301.0,3.0,33.6397979274
glendale,-112.1847509,85301.0,5.0,33.5349253
glendale,-112.2972649,85307.0,4.0,33.5296497
glendale,-112.1694333,85306.0,2.5,33.6361642
glendale,-112.3542174,85307.0,1.5,33.5368706
glendale,-112.1699845,85301.0,1.5,33.5391611
glendale,-112.2030831,85306.0,4.5,33.6257439
glendale,-112.152192593,85304.0,3.0,33.5972304953
glendale,-112.1855162,85308.0,2.5,33.6392
glendale,-112.2026347,85308.0,5.0,33.664516
glendale,-112.20348308,85308.0,2.5,33.6658770365
glendale,-112.185882931,85308.0,3.5,33.6519310584
glendale,-112.1742608,85308.0,5.0,33.639548
glendale,-112.2369586,85303.0,4.0,33.5093105
glendale,-112.3567264,85307.0,3.5,33.5385016
glendale,-112.170725977,85306.0,2.5,33.6104324566
glendale,-112.1540936,85306.0,5.0,33.6114341
glendale,-112.1847524,85306.0,4.5,33.6126154
glendale,-112.185455,85302.0,3.0,33.581291
glendale,-112.2054931,85308.0,5.0,33.666944
glendale,-112.1919491,85308.0,3.5,33.6661988
glendale,-112.1742608,85308.0,4.0,33.639548
glendale,-112.191133,85308.0,2.5,33.638301
glendale,-112.2930807,85307.0,4.0,33.5412707
glendale,-112.3569059,85307.0,5.0,33.5365788
glendale,-112.152437,85302.0,3.5,33.564907
glendale,-112.2198711,85303.0,2.0,33.5384228
glendale,-112.2048269,85303.0,3.5,33.5237855
glendale,-112.2252423,85308.0,4.0,33.6388104
glendale,-112.2048625,85303.0,3.5,33.5474541
glendale,-112.1842518,85302.0,3.5,33.5675175
glendale,-112.1942866,85302.0,3.0,33.5693094
glendale,-112.3417946,85307.0,4.5,33.5341391
glendale,-112.187834138,85308.0,5.0,33.6619942195
glendale,-112.1822275,85302.0,4.0,33.5820135
glendale,-112.2707329,85308.0,5.0,33.5520158
glendale,-112.217847,85303.0,2.0,33.546854
glendale,-112.1537963,85302.0,3.5,33.5678807
glendale,-112.1709464,85302.0,5.0,33.5683835
glendale,-112.1607266,85302.0,4.5,33.5675383
glendale,-112.3519668,85307.0,2.0,33.5346341
glendale,-112.203345642,85301.0,3.5,33.5242075875
glendale,-112.217822111,85303.0,2.5,33.5391062462
glendale,-112.260384,85303.0,2.0,33.533158
glendale,-112.175813,85308.0,3.5,33.640298
glendale,-112.2043374,85308.0,5.0,33.6398518
glendale,-112.2108385,85308.0,5.0,33.6372922
glendale,-112.1847935,85308.0,3.0,33.6364096
glendale,-112.1877997,85308.0,5.0,33.6623761
glendale,-112.1519806,85308.0,5.0,33.6618646
glendale,-112.283524,85307.0,4.0,33.5484719
glendale,-112.188658901,85308.0,4.5,33.6545791145
glendale,-112.152509,85301.0,4.0,33.512861
glendale,-112.167180777,85301.0,4.5,33.5384794158
glendale,-112.1654684,85301.0,3.5,33.5387855
glendale,-112.34168,85307.0,4.0,33.534137
glendale,-112.2167792,85308.0,3.5,33.6398517
glendale,-112.2022413,85310.0,4.0,33.7106901
glendale,-112.2172397,85308.0,3.5,33.6386686
glendale,-112.186974,85308.0,2.0,33.654885
glendale,-112.1827376,85301.0,1.5,33.5515975
glendale,-112.201815,85308.0,5.0,33.6817938
glendale,-112.201143,85308.0,3.0,33.637198
glendale,-112.2363237,85308.0,4.5,33.6465938
glendale,-112.1742608,85308.0,3.0,33.639548
glendale,-112.1567792,85308.0,3.0,33.6428631
glendale,-112.219395,85308.0,3.0,33.6386578
glendale,-112.2349969,85308.0,5.0,33.6536348
glendale,-112.1896877,85308.0,4.5,33.6381569
glendale,-112.232416,85308.0,2.0,33.644635
glendale,-112.18587,85301.0,4.0,33.534022
glendale,-112.1847509,85301.0,5.0,33.5349253
glendale,-112.1521774,85304.0,4.0,33.5956471
glendale,-112.212549849,85308.0,4.0,33.6413635674
glendale,-112.1526353,85308.0,3.0,33.6378929
glendale,-112.2157304,85308.0,1.0,33.640943
glendale,-112.168950029,85306.0,4.5,33.6123587684
glendale,-112.186891,85051.0,4.0,33.6622393
glendale,-112.1880727,85308.0,5.0,33.6704062
glendale,-112.1684968,85308.0,4.5,33.6520697
glendale,-112.1827954,85301.0,4.5,33.5414876
glendale,-112.185750393,85308.0,3.5,33.6604031743
glendale,-112.2302491,85308.0,3.0,33.6435467
glendale,-112.220809037,85308.0,2.5,33.670998679
glendale,-112.232349,85308.0,1.5,33.647441
glendale,-112.235165652,85308.0,4.5,33.6530347583
glendale,-112.229234,85308.0,5.0,33.648545
glendale,-112.224556,85308.0,4.0,33.639791
glendale,-112.217678,85308.0,5.0,33.680573
glendale,-112.2024244,85308.0,5.0,33.6395333
glendale,-112.186891,85308.0,5.0,33.6622393
glendale,-112.2153684,85308.0,4.5,33.6375309
glendale,-112.1874941,85301.0,3.5,33.5263471
glendale,-112.1692301,85306.0,4.0,33.6107491
glendale,-112.18689,85308.0,5.0,33.66224
glendale,-112.223935692,85308.0,2.5,33.6421790065
glendale,-112.153592,85308.0,5.0,33.655418
glendale,-112.1700356,85302.0,2.5,33.5688708
glendale,-112.1867226,85308.0,5.0,33.6437375
glendale,-112.186724,85306.0,1.0,33.637764
glendale,-112.1861347,85306.0,5.0,33.6240442
glendale,-112.1868521,85306.0,2.5,33.6261448
glendale,-112.1825781,85306.0,3.0,33.6096704
glendale,-112.3566123,85307.0,5.0,33.5373834
glendale,-112.1842518,85302.0,3.5,33.5675175
glendale,-112.182760388,85308.0,5.0,33.639279052
glendale,-112.1849411,85306.0,4.0,33.6265267
glendale,-112.17173,85301.0,2.5,33.509966
glendale,-112.1898243,85308.0,4.5,33.6377501
glendale,-112.1848767,85308.0,4.5,33.6711724
glendale,-112.1699409,85302.0,4.0,33.5674872
glendale,-112.1857747,85301.0,4.5,33.5111448
glendale,-112.1885372,85308.0,4.0,33.6548918
glendale,-112.187783354,85302.0,2.5,33.5811178313
glendale,-112.224556,85308.0,1.5,33.639791
glendale,-112.2208918,85308.0,3.5,33.6434435
glendale,-112.223259141,85308.0,4.0,33.670470813
glendale,-112.1966806,85308.0,5.0,33.638007
glendale,-112.233667125,85308.0,3.0,33.6535684439
glendale,-112.2256801,85308.0,2.0,33.6420951
glendale,-112.1880714,85308.0,4.0,33.6622898
glendale,-112.1853553,85302.0,4.0,33.5394113
glendale,-112.159624,85301.0,4.0,33.530818
glendale,-112.1880197,85301.0,5.0,33.5382549
glendale,-112.2136679,85308.0,5.0,33.6418324
glendale,-112.1861347,85306.0,4.5,33.6240442
glendale,-112.166606113,85302.0,3.0,33.5677850834
glendale,-112.2041123,85303.0,3.5,33.5494979
glendale,-112.1352214,85308.0,5.0,33.6536166
glendale,-112.2293218,85308.0,3.5,33.6504202
glendale,-112.1672636,85308.0,5.0,33.6398273
glendale,-112.155058,85302.0,5.0,33.560586
glendale,-112.179084,85301.0,5.0,33.53768
glendale,-112.1348879,85308.0,4.0,33.6533726
glendale,-112.234845464,85308.0,5.0,33.6535471259
glendale,-112.1352214,85308.0,2.0,33.6536166
glendale,-112.202476529,85308.0,3.0,33.6641273101
glendale,-112.188034531,85308.0,3.5,33.6547628367
glendale,-112.232206911,85308.0,5.0,33.6403270473
glendale,-112.1833579,85301.0,2.5,33.5393424
glendale,-112.22022,85303.0,4.5,33.524083
glendale,-112.2002109,85308.0,2.5,33.669496
glendale,-112.1526353,85308.0,2.5,33.6378929
glendale,-112.1683733,85308.0,4.5,33.6516148
glendale,-112.2278575,85308.0,4.0,33.6393727
glendale,-112.213611638,85308.0,5.0,33.6418718975
glendale,-112.2134998,85308.0,4.0,33.6402552
glendale,-112.224556,85308.0,4.0,33.639791
glendale,-112.1978608,85308.0,3.5,33.6548292
glendale,-112.223727592,85308.0,3.0,33.6416532272
glendale,-112.1689628,85302.0,4.0,33.567712
glendale,-112.1878914,85308.0,5.0,33.6666947
glendale,-112.2017445,85308.0,5.0,33.6668156
glendale,-112.2026347,85308.0,3.0,33.664516
glendale,-112.2338633,85308.0,4.0,33.6532028
glendale,-112.1693191,85304.0,3.5,33.5967669
glendale,-112.2253174,85308.0,5.0,33.642205
glendale,-112.168004974,85308.0,2.0,33.6377527364
glendale,-112.181806,85308.0,3.5,33.638659
glendale,-112.1646595,85306.0,2.5,33.6140028
glendale,-112.1867177,85306.0,1.5,33.6328669
glendale,-112.1892783,85302.0,1.5,33.5808301
glendale,-112.152069,85302.0,2.5,33.5686807
glendale,-112.1692291,85302.0,4.5,33.554001
glendale,-112.167664,85302.0,4.0,33.582448
glendale,-112.198073,85301.0,1.5,33.5377877
glendale,-112.1702048,85302.0,2.0,33.5819863
glendale,-112.1819869,85301.0,4.5,33.5383629
glendale,-112.2139267,85308.0,5.0,33.6410056
glendale,-112.1728283,85306.0,3.0,33.6222797
glendale,-112.1750089,85306.0,4.5,33.6114616
glendale,-112.1763436,85306.0,2.5,33.6104508
glendale,-112.1562119,85306.0,4.5,33.6113337
glendale,-112.1865652,85318.0,5.0,33.6652727
glendale,-112.184968,85306.0,2.5,33.6107315
glendale,-112.1521048,85302.0,4.0,33.5701545
glendale,-112.1875859,85306.0,3.0,33.6244886
glendale,-112.1870569,85306.0,5.0,33.6119204
glendale,-112.1874789,85306.0,4.0,33.6257659
glendale,-112.1727567,85304.0,2.0,33.5965686
glendale,-112.187505722,85306.0,4.5,33.6263644494
glendale,-112.1748835,85306.0,4.0,33.6115576
glendale,-112.1549462,85306.0,3.5,33.6381725
glendale,-112.2623071,85345.0,2.5,33.5525664
glendale,-112.1693424,85306.0,5.0,33.6107218
glendale,-112.180117741,85301.0,5.0,33.5337388515
glendale,-112.1835587,85304.0,2.5,33.6083883
glendale,-112.1689693,85304.0,2.5,33.5970612
glendale,-112.2300888,85308.0,2.5,33.639356
glendale,-112.231480756,85308.0,3.0,33.6401976851
glendale,-112.1853687,85306.0,4.0,33.613044
glendale,-112.1833507,85301.0,5.0,33.5388217
glendale,-112.1834635,85306.0,2.0,33.6119816
glendale,-112.169944,85306.0,2.0,33.6122275
glendale,-112.2246787,85308.0,4.5,33.6420778
glendale,-112.1877997,85308.0,4.5,33.6623761
glendale,-112.1684859,85308.0,2.0,33.6385921
glendale,-112.1875933,85306.0,4.0,33.6112287
glendale,-112.1684705,85306.0,4.5,33.6113318
glendale,-112.163743,85306.0,4.0,33.629146
glendale,-112.201813809,85308.0,3.5,33.6663937252
glendale,-112.2337076,85308.0,3.0,33.6520779
glendale,-112.171749,85308.0,5.0,33.662619
glendale,-112.1879299,85308.0,5.0,33.6704382
glendale,-112.2136047,85308.0,2.0,33.6418748
glendale,-112.2252174,85308.0,2.0,33.6421362
glendale,-112.226942894,85303.0,5.0,33.5264508643
glendale,-112.218911,85303.0,1.5,33.5391966
glendale,-112.2005539,85308.0,4.5,33.670937
glendale,-112.2143156,85308.0,5.0,33.6416408
glendale,-112.2145133,85308.0,2.5,33.6392552
glendale,-112.169940118,85306.0,3.5,33.6099865257
glendale,-112.1669488,85308.0,3.5,33.6378931
glendale,-112.2004495,85308.0,4.0,33.6701038
glendale,-112.2256801,85308.0,4.5,33.6420951
glendale,-112.187161373,85308.0,4.0,33.6693460329
glendale,-112.203680277,85308.0,1.0,33.637768659
glendale,-112.2365732,85308.0,4.0,33.6464133
glendale,-112.1869575,85306.0,3.0,33.6103759
glendale,-112.222410275,85308.0,4.5,33.6397326153
glendale,-112.1877997,85308.0,4.0,33.6623761
glendale,-112.1840631,85306.0,2.5,33.6092929
glendale,-112.1874066,85306.0,5.0,33.6222535
glendale,-112.224556,85308.0,3.0,33.639791
glendale,-112.1902073,85308.0,4.5,33.6392137
glendale,-112.2350825,85308.0,4.5,33.6542765
glendale,-112.188346758,85308.0,4.5,33.6703898749
glendale,-112.1879299,85308.0,4.5,33.6704382
glendale,-112.188153752,85308.0,5.0,33.6622778721
glendale,-112.1876619,85308.0,5.0,33.6547386
glendale,-112.1852229,85301.0,4.0,33.5353081
glendale,-112.168517858,85308.0,5.0,33.6394722106
glendale,-112.231246345,85308.0,1.5,33.6384745917
glendale,-112.193327,85306.0,4.0,33.613333
glendale,-112.2002016,85306.0,3.5,33.6102905
glendale,-112.224555,85308.0,2.5,33.639791
glendale,-112.1830928,85308.0,5.0,33.6388654
glendale,-112.1707049,85308.0,4.0,33.6380137
glendale,-112.1704073,85306.0,4.5,33.6111435
glendale,-112.2014516,85306.0,5.0,33.6091707
glendale,-112.1853197,85306.0,2.5,33.6120924
glendale,-112.1614613,85306.0,2.0,33.6095114
glendale,-112.164799,85306.0,4.0,33.611237
glendale,-112.1816862,85306.0,4.0,33.6126155
glendale,-112.1834635,85306.0,4.0,33.6119816
glendale,-112.2357715,85308.0,4.0,33.6531023
glendale,-112.261274,85305.0,2.5,33.535162
glendale,-112.260339,85305.0,3.5,33.554612
glendale,-112.263198,85305.0,3.0,33.509215
glendale,-112.2363237,85308.0,3.0,33.6465938
glendale,-112.1793033,85308.0,2.5,33.6386229
glendale,-112.2196653,85308.0,3.0,33.6399742
glendale,-112.1844307,85306.0,2.0,33.6102556
glendale,-112.1879216,85312.0,5.0,33.5818637
glendale,-112.1827854,85308.0,4.0,33.6392404
glendale,-112.1535188,85306.0,1.0,33.6365329
glendale,-112.169764047,85306.0,5.0,33.6370539911
glendale,-112.1855281,85306.0,3.0,33.6111756
glendale,-112.1692029,85306.0,5.0,33.6135627
glendale,-112.18536,85306.0,1.0,33.610353
glendale,-112.1682906,85308.0,5.0,33.653085
glendale,-112.168028,85306.0,4.0,33.612727
glendale,-112.1865652,85318.0,2.5,33.6652727
glendale,-112.1658931,85308.0,4.0,33.6386564
glendale,-112.231042,85308.0,2.5,33.639613
glendale,-112.1532049,85308.0,3.0,33.6399075
glendale,-112.2196653,85308.0,4.5,33.6399742
glendale,-112.204495668,85308.0,1.5,33.6660234955
glendale,-112.2054931,85308.0,4.5,33.666944
glendale,-112.2026347,85308.0,5.0,33.664516
glendale,-112.1541,85308.0,2.0,33.6388453
glendale,-112.225133838,85308.0,4.0,33.6405695492
glendale,-112.195767,85306.0,3.0,33.632061
glendale,-112.2146092,85308.0,4.5,33.6391219
glendale,-112.1874515,85308.0,3.5,33.6392285
glendale,-112.178559,85308.0,2.5,33.640255
glendale,-112.2247698,85308.0,5.0,33.6553628
glendale,-112.1825781,85306.0,3.5,33.6096704
glendale,-112.170983788,85308.0,4.0,33.6386733386
glendale,-112.212977149,85308.0,2.5,33.6397611104
glendale,-112.201868,85308.0,3.0,33.6378
glendale,-112.17897,85304.0,5.0,33.586468
glendale,-112.1671987,85304.0,4.0,33.5978319
glendale,-112.1880727,85308.0,5.0,33.6704062
glendale,-112.137639,85308.0,4.5,33.6497389
glendale,-112.2256801,85308.0,3.0,33.6420951
glendale,-112.187708,85308.0,4.0,33.670125
glendale,-112.2264227,85308.0,1.0,33.6415373
glendale,-112.168699577,85304.0,5.0,33.5975754261
glendale,-112.200303,85308.0,5.0,33.655814
glendale,-112.2338633,85308.0,4.5,33.6532028
glendale,-112.169778692,85308.0,4.0,33.6666834062
glendale,-112.1531733,85306.0,3.5,33.6111141
glendale,-112.184961612,85306.0,5.0,33.6128521763
glendale,-112.2649151,85305.0,1.0,33.5359272
glendale,-112.1742608,85308.0,5.0,33.639548
glendale,-112.2302491,85308.0,5.0,33.6435467
glendale,-112.2020163,85308.0,4.5,33.6655515
glendale,-112.1519806,85308.0,4.5,33.6618646
glendale,-112.2004519,85308.0,4.5,33.6702064
glendale,-112.165117,85306.0,3.5,33.6115482
glendale,-112.167811,85306.0,1.0,33.6131582
glendale,-112.1863351,85306.0,5.0,33.624249
glendale,-112.1525126,85306.0,2.5,33.6108217
glendale,-112.200538279,85308.0,4.0,33.6697700281
glendale,-112.1814202,85308.0,4.0,33.6406041
glendale,-112.1862615,85302.0,2.0,33.5686908
glendale,-112.1614613,85306.0,4.5,33.6095114
glendale,-112.2264227,85308.0,4.0,33.6415373
glendale,-112.2338633,85308.0,5.0,33.6532028
glendale,-112.1971327,85308.0,1.0,33.6390978
glendale,-112.1875066,85306.0,5.0,33.6255882
glendale,-112.1701065,85302.0,2.5,33.5814511
glendale,-112.1704967,85302.0,3.0,33.5675193
glendale,-112.203627,85308.0,3.0,33.666586
glendale,-112.2129769,85308.0,5.0,33.6397611
glendale,-112.1885372,85308.0,3.5,33.6548918
glendale,-112.1867202,85308.0,3.0,33.6444308
glendale,-112.2005539,85308.0,1.0,33.670937
glendale,-112.1532201,85302.0,3.0,33.5800545
glendale,-112.187892795,85302.0,3.5,33.5834000563
glendale,-112.1847432,85308.0,5.0,33.6537036
glendale,-112.1898918,85308.0,4.5,33.6377658
glendale,-112.2026347,85308.0,5.0,33.664516
glendale,-112.267703,85305.0,4.0,33.531575
glendale,-112.179571,85304.0,3.0,33.607354
glendale,-112.1865652,85318.0,2.5,33.6652727
glendale,-112.168060862,85304.0,5.0,33.5936938171
glendale,-112.1665306,85304.0,2.0,33.5963422
glendale,-112.1868412,85304.0,4.0,33.5841714
glendale,-112.1521774,85304.0,3.5,33.5956471
glendale,-112.2579497,85305.0,2.5,33.5318072
glendale,-112.1695196,85306.0,3.5,33.6385478
glendale,-112.1862523,85308.0,3.5,33.6721817
glendale,-112.1677843,85306.0,2.5,33.6133
glendale,-112.1868521,85306.0,4.5,33.6261448
glendale,-112.2646559,85305.0,5.0,33.5089357
glendale,-112.2006674,85304.0,4.5,33.5969936
glendale,-112.184400642,85306.0,4.0,33.6191692987
glendale,-112.1868521,85306.0,3.0,33.6261448
glendale,-112.233728034,85308.0,5.0,33.6521706794
glendale,-112.203089,85308.0,4.5,33.666069
glendale,-112.1542739,85308.0,4.5,33.6550253
glendale,-112.496879,85016.0,1.5,33.566034
glendale,-112.1688451,85304.0,4.0,33.5823067
glendale,-112.1891637,85308.0,4.0,33.6381205
glendale,-112.2253174,85308.0,4.0,33.642205
glendale,-112.2297693,85308.0,3.5,33.6405872
glendale,-112.1890178,85308.0,3.0,33.6391673
glendale,-112.188768549,85308.0,4.0,33.640437639
glendale,-112.2300155,85308.0,2.5,33.6382925
glendale,-112.1880579,85308.0,2.5,33.6412434
glendale,-112.186799794,85308.0,1.0,33.6389921045
glendale,-112.2036305,85308.0,4.0,33.6665924
glendale,-112.184929918,85306.0,3.5,33.6125428785
glendale,-112.2041817,85308.0,3.5,33.6388197
glendale,-112.168777466,85308.0,5.0,33.6660385132
glendale,-112.2629322,85305.0,3.5,33.5519083
glendale,-112.165117,85306.0,4.5,33.6115482
glendale,-112.260673732,85305.0,3.0,33.5328748783
glendale,-112.2014516,85306.0,2.5,33.6091707
glendale,-112.1860191,85308.0,3.5,33.6398371
glendale,-112.1535019,85308.0,5.0,33.6391156
glendale,-112.2191548,85308.0,4.0,33.6409735
glendale,-112.2245556,85308.0,4.0,33.6397913
glendale,-112.2252174,85308.0,3.0,33.6421362
glendale,-112.2208918,85308.0,5.0,33.6434435
glendale,-112.1850821,85308.0,4.0,33.6388303
glendale,-112.186891,85308.0,5.0,33.6622393
glendale,-112.195616,85308.0,3.0,33.6386327
glendale,-112.1999789,85308.0,5.0,33.6777038
